__v,_id,Body.,createdAt,question,updatedAt
0,60b6de1ac9d887001c4eb7b4,no,2021-06-02T01:25:46.151Z,60a82a5ce0c532842cea5323,2021-06-02T01:25:46.151Z
0,60b6de20c9d887001c4eb7b5,Sã.,2021-06-02T01:25:52.414Z,60a82c60e0c532842cea5325,2021-06-02T01:25:52.414Z
0,60b6de4bc9d887001c4eb7b6,1 snow cone,2021-06-02T01:26:35.107Z,60667d1480a467001c362a95,2021-06-02T01:26:35.107Z
0,60b6de50c9d887001c4eb7b7,refluxe.,2021-06-02T01:26:40.579Z,6071e7c5c3a95a5a31824d03,2021-06-02T01:26:40.579Z
0,60b6de5cc9d887001c4eb7b8,And if snow,2021-06-02T01:26:52.701Z,609e895c75438ad385d62320,2021-06-02T01:26:52.701Z
0,60b6de90c9d887001c4eb7b9,Some nachos with panela cheese beans,2021-06-02T01:27:44.163Z,60667cd680a467001c362a90,2021-06-02T01:27:44.163Z
0,60b6deefc9d887001c4eb7ba,I already told you,2021-06-02T01:29:19.102Z,60667cd680a467001c362a90,2021-06-02T01:29:19.102Z
0,60b6def6c9d887001c4eb7bb,Sã 1 refreshment,2021-06-02T01:29:26.702Z,60667ce880a467001c362a91,2021-06-02T01:29:26.702Z
0,60b6defbc9d887001c4eb7bc,1 hour,2021-06-02T01:29:31.994Z,60667cf380a467001c362a92,2021-06-02T01:29:31.994Z
0,60b6df00c9d887001c4eb7bd,700,2021-06-02T01:29:36.827Z,60667cfc80a467001c362a93,2021-06-02T01:29:36.827Z
0,60b6df07c9d887001c4eb7be,1 little ANS ANS ANS,2021-06-02T01:29:43.611Z,60667d0480a467001c362a94,2021-06-02T01:29:43.611Z
0,60b6df0dc9d887001c4eb7bf,level 2 reflux,2021-06-02T01:29:49.511Z,6072e8ac5aec10e86d7600ac,2021-06-02T01:29:49.511Z
0,60b6df14c9d887001c4eb7c0,no,2021-06-02T01:29:56.362Z,60a82bd4e0c532842cea5324,2021-06-02T01:29:56.362Z
0,60b6df1ac9d887001c4eb7c1,no,2021-06-02T01:30:02.886Z,60a82c8ee0c532842cea5326,2021-06-02T01:30:02.886Z
0,60b77943c9d887001c4eb7c2,expectant,2021-06-02T12:27:47.048Z,60667c4c80a467001c362a86,2021-06-02T12:27:47.048Z
0,60b77947c9d887001c4eb7c3,1,2021-06-02T12:27:51.733Z,60667c5980a467001c362a87,2021-06-02T12:27:51.733Z
0,60b7794cc9d887001c4eb7c4,92.3.,2021-06-02T12:27:56.069Z,60667c6380a467001c362a88,2021-06-02T12:27:56.069Z
0,60b77950c9d887001c4eb7c5,no,2021-06-02T12:28:00.359Z,606759aed9c559001ce9b6cf,2021-06-02T12:28:00.359Z
0,60b77955c9d887001c4eb7c6,Level 1 in reflux,2021-06-02T12:28:05.575Z,6072e52201b4f7d6745a16ca,2021-06-02T12:28:05.575Z
0,60b77962c9d887001c4eb7c7,no,2021-06-02T12:28:18.146Z,609e9b3275438ad385d62321,2021-06-02T12:28:18.146Z
0,60b77969c9d887001c4eb7c8,it is understood,2021-06-02T12:28:25.571Z,60a8282fe0c532842cea5320,2021-06-02T12:28:25.571Z
0,60b7a87ac9d887001c4eb7c9,TOKS Chilaquiles,2021-06-02T15:49:14.638Z,60667c7380a467001c362a89,2021-06-02T15:49:14.638Z
0,60b7a87fc9d887001c4eb7ca,1 cup of café,2021-06-02T15:49:19.541Z,60667c7c80a467001c362a8a,2021-06-02T15:49:19.541Z
0,60b7a883c9d887001c4eb7cb,already,2021-06-02T15:49:23.523Z,60667c8780a467001c362a8b,2021-06-02T15:49:23.523Z
0,60b7a88bc9d887001c4eb7cc,1,2021-06-02T15:49:31.836Z,60a828dbe0c532842cea5321,2021-06-02T15:49:31.836Z
0,60b7a890c9d887001c4eb7cd,no,2021-06-02T15:49:36.423Z,60a82947e0c532842cea5322,2021-06-02T15:49:36.423Z
0,60b81e1e87073f001c640848,1 taco pirate with meat cheese avocado tree,2021-06-03T00:11:10.127Z,60667c9580a467001c362a8c,2021-06-03T00:11:10.127Z
0,60b81e2487073f001c640849,Horchata water,2021-06-03T00:11:16.237Z,60667c9f80a467001c362a8d,2021-06-03T00:11:16.237Z
0,60b81e2c87073f001c64084a,all the time,2021-06-03T00:11:24.395Z,60667cb180a467001c362a8e,2021-06-03T00:11:24.395Z
0,60b81e3587073f001c64084b,Sã 1 Walnut Foot,2021-06-03T00:11:33.539Z,60667cc380a467001c362a8f,2021-06-03T00:11:33.539Z
0,60b81e3d87073f001c64084c,Well level 1 reflux,2021-06-03T00:11:41.204Z,6072e6e601b4f7d6745a16cc,2021-06-03T00:11:41.204Z
0,60b81e4587073f001c64084d,no,2021-06-03T00:11:49.802Z,60a82a5ce0c532842cea5323,2021-06-03T00:11:49.802Z
0,60b81e4d87073f001c64084e,no,2021-06-03T00:11:57.449Z,60a82c60e0c532842cea5325,2021-06-03T00:11:57.449Z
0,60b843ee87073f001c64084f,1 little of all grapes and some totopes,2021-06-03T02:52:30.894Z,60667cd680a467001c362a90,2021-06-03T02:52:30.894Z
0,60b843f687073f001c640850,1 bit of voice,2021-06-03T02:52:38.076Z,60667ce880a467001c362a91,2021-06-03T02:52:38.076Z
0,60b843fa87073f001c640851,any,2021-06-03T02:52:42.510Z,60667cf380a467001c362a92,2021-06-03T02:52:42.510Z
0,60b8440787073f001c640852,0,2021-06-03T02:52:55.492Z,60667cfc80a467001c362a93,2021-06-03T02:52:55.492Z
0,60b8440c87073f001c640853,1 little dam,2021-06-03T02:53:00.553Z,60667d0480a467001c362a94,2021-06-03T02:53:00.553Z
0,60b8441287073f001c640854,Well level 2,2021-06-03T02:53:06.827Z,6072e8ac5aec10e86d7600ac,2021-06-03T02:53:06.827Z
0,60b8441987073f001c640855,no,2021-06-03T02:53:13.669Z,60a82bd4e0c532842cea5324,2021-06-03T02:53:13.669Z
0,60b91b38160717001cbdbe76,1 cup of café and some businesses,2021-06-03T18:11:04.692Z,60667d1480a467001c362a95,2021-06-03T18:11:04.692Z
0,60b91b3d160717001cbdbe77,level 3,2021-06-03T18:11:09.660Z,6071e7c5c3a95a5a31824d03,2021-06-03T18:11:09.660Z
0,60b91b48160717001cbdbe78,Sã.,2021-06-03T18:11:20.778Z,609e895c75438ad385d62320,2021-06-03T18:11:20.778Z
0,60b91b74160717001cbdbe79,2 Attast toasted with avocado,2021-06-03T18:12:04.605Z,60667c9580a467001c362a8c,2021-06-03T18:12:04.605Z
0,60b91b7a160717001cbdbe7a,no,2021-06-03T18:12:10.260Z,60667c9f80a467001c362a8d,2021-06-03T18:12:10.260Z
0,60b91b80160717001cbdbe7b,Half of the time,2021-06-03T18:12:16.430Z,60667cb180a467001c362a8e,2021-06-03T18:12:16.430Z
0,60b91b86160717001cbdbe7c,no,2021-06-03T18:12:22.422Z,60667cc380a467001c362a8f,2021-06-03T18:12:22.422Z
0,60b91b8b160717001cbdbe7d,2,2021-06-03T18:12:27.592Z,6072e6e601b4f7d6745a16cc,2021-06-03T18:12:27.592Z
0,60b91b92160717001cbdbe7e,no,2021-06-03T18:12:34.559Z,60a82a5ce0c532842cea5323,2021-06-03T18:12:34.559Z
0,60b91b98160717001cbdbe7f,Sã.,2021-06-03T18:12:40.476Z,60a82c60e0c532842cea5325,2021-06-03T18:12:40.476Z
0,60b997bf160717001cbdbe80,Yogurt liquefied with strawberries apple and almond milk,2021-06-04T03:02:23.503Z,60667c7380a467001c362a89,2021-06-04T03:02:23.503Z
0,60b997c3160717001cbdbe81,no,2021-06-04T03:02:27.791Z,60667c7c80a467001c362a8a,2021-06-04T03:02:27.791Z
0,60b997c7160717001cbdbe82,already,2021-06-04T03:02:31.999Z,60667c8780a467001c362a8b,2021-06-04T03:02:31.999Z
0,60b997d0160717001cbdbe83,0,2021-06-04T03:02:40.209Z,60a828dbe0c532842cea5321,2021-06-04T03:02:40.209Z
0,60b997d5160717001cbdbe84,no,2021-06-04T03:02:45.457Z,60a82947e0c532842cea5322,2021-06-04T03:02:45.457Z
0,60b9980f160717001cbdbe85,3 toast with avocado cheese and roast beef,2021-06-04T03:03:43.198Z,60667cd680a467001c362a90,2021-06-04T03:03:43.198Z
0,60b99814160717001cbdbe86,Jamaica's water,2021-06-04T03:03:48.117Z,60667ce880a467001c362a91,2021-06-04T03:03:48.117Z
0,60b99818160717001cbdbe87,1 hour,2021-06-04T03:03:52.776Z,60667cf380a467001c362a92,2021-06-04T03:03:52.776Z
0,60b9981d160717001cbdbe88,600,2021-06-04T03:03:57.693Z,60667cfc80a467001c362a93,2021-06-04T03:03:57.693Z
0,60b99823160717001cbdbe89,Tired 1 little dam,2021-06-04T03:04:03.951Z,60667d0480a467001c362a94,2021-06-04T03:04:03.951Z
0,60b99829160717001cbdbe8a,level 3 reflux,2021-06-04T03:04:09.463Z,6072e8ac5aec10e86d7600ac,2021-06-04T03:04:09.463Z
0,60b99831160717001cbdbe8b,Sã.,2021-06-04T03:04:17.342Z,60a82bd4e0c532842cea5324,2021-06-04T03:04:17.342Z
0,60b99837160717001cbdbe8c,Sã.,2021-06-04T03:04:23.455Z,60a82c8ee0c532842cea5326,2021-06-04T03:04:23.455Z
0,60ba1bda160717001cbdbe8d,rare,2021-06-04T12:26:02.351Z,60667c4c80a467001c362a86,2021-06-04T12:26:02.351Z
0,60ba1bdf160717001cbdbe8e,1,2021-06-04T12:26:07.286Z,60667c5980a467001c362a87,2021-06-04T12:26:07.286Z
0,60ba1be3160717001cbdbe8f,92.2.,2021-06-04T12:26:11.456Z,60667c6380a467001c362a88,2021-06-04T12:26:11.456Z
0,60ba1be7160717001cbdbe90,no,2021-06-04T12:26:15.833Z,606759aed9c559001ce9b6cf,2021-06-04T12:26:15.833Z
0,60ba1bed160717001cbdbe91,No reflux Zero.,2021-06-04T12:26:21.424Z,6072e52201b4f7d6745a16ca,2021-06-04T12:26:21.424Z
0,60ba1bf9160717001cbdbe92,no,2021-06-04T12:26:33.113Z,609e9b3275438ad385d62321,2021-06-04T12:26:33.113Z
0,60ba1bff160717001cbdbe93,it is understood,2021-06-04T12:26:39.937Z,60a8282fe0c532842cea5320,2021-06-04T12:26:39.937Z
0,60ba94a0d7c6fa001ccf6d67,2 chicharron tacos 2 barbecue tacos,2021-06-04T21:01:20.251Z,60667c7380a467001c362a89,2021-06-04T21:01:20.251Z
0,60ba94a4d7c6fa001ccf6d68,1 cup of café,2021-06-04T21:01:24.971Z,60667c7c80a467001c362a8a,2021-06-04T21:01:24.971Z
0,60ba94a8d7c6fa001ccf6d69,already,2021-06-04T21:01:28.506Z,60667c8780a467001c362a8b,2021-06-04T21:01:28.506Z
0,60ba94b0d7c6fa001ccf6d6a,4,2021-06-04T21:01:36.594Z,60a828dbe0c532842cea5321,2021-06-04T21:01:36.594Z
0,60ba94b6d7c6fa001ccf6d6b,no,2021-06-04T21:01:42.069Z,60a82947e0c532842cea5322,2021-06-04T21:01:42.069Z
0,60bac11ed7c6fa001ccf6d6c,any,2021-06-05T00:11:10.209Z,60667c9580a467001c362a8c,2021-06-05T00:11:10.209Z
0,60bac122d7c6fa001ccf6d6d,no,2021-06-05T00:11:14.645Z,60667c9f80a467001c362a8d,2021-06-05T00:11:14.645Z
0,60bac127d7c6fa001ccf6d6e,all the time,2021-06-05T00:11:19.521Z,60667cb180a467001c362a8e,2021-06-05T00:11:19.521Z
0,60bac12cd7c6fa001ccf6d6f,no,2021-06-05T00:11:24.671Z,60667cc380a467001c362a8f,2021-06-05T00:11:24.671Z
0,60bac132d7c6fa001ccf6d70,Level 6.,2021-06-05T00:11:30.305Z,6072e6e601b4f7d6745a16cc,2021-06-05T00:11:30.305Z
0,60bac139d7c6fa001ccf6d71,Sã.,2021-06-05T00:11:37.728Z,60a82a5ce0c532842cea5323,2021-06-05T00:11:37.728Z
0,60bac13fd7c6fa001ccf6d72,Sã.,2021-06-05T00:11:43.367Z,60a82c60e0c532842cea5325,2021-06-05T00:11:43.367Z
0,60bb6423d7c6fa001ccf6d73,1 little heavy,2021-06-05T11:46:43.813Z,60667c4c80a467001c362a86,2021-06-05T11:46:43.813Z
0,60bb6428d7c6fa001ccf6d74,C HORE.,2021-06-05T11:46:48.464Z,60667c5980a467001c362a87,2021-06-05T11:46:48.464Z
0,60bb642cd7c6fa001ccf6d75,92.3.,2021-06-05T11:46:52.447Z,60667c6380a467001c362a88,2021-06-05T11:46:52.447Z
0,60bb6434d7c6fa001ccf6d76,Sã 2 Beers 3 beers,2021-06-05T11:47:00.769Z,606759aed9c559001ce9b6cf,2021-06-05T11:47:00.769Z
0,60bb6439d7c6fa001ccf6d77,without reflux,2021-06-05T11:47:05.016Z,6072e52201b4f7d6745a16ca,2021-06-05T11:47:05.016Z
0,60bb6444d7c6fa001ccf6d78,no,2021-06-05T11:47:16.518Z,609e9b3275438ad385d62321,2021-06-05T11:47:16.518Z
0,60bb644bd7c6fa001ccf6d79,it is understood,2021-06-05T11:47:23.024Z,60a8282fe0c532842cea5320,2021-06-05T11:47:23.024Z
0,60bbb472572cbf001c90547d,1 liquefied yogurt with almond milk with apple with strawberry,2021-06-05T17:29:22.877Z,60667c7380a467001c362a89,2021-06-05T17:29:22.877Z
0,60bbb477572cbf001c90547e,Water,2021-06-05T17:29:27.847Z,60667c7c80a467001c362a8a,2021-06-05T17:29:27.847Z
0,60bbb47b572cbf001c90547f,already,2021-06-05T17:29:31.671Z,60667c8780a467001c362a8b,2021-06-05T17:29:31.671Z
0,60bbb484572cbf001c905480,2,2021-06-05T17:29:40.205Z,60a828dbe0c532842cea5321,2021-06-05T17:29:40.205Z
0,60bbb488572cbf001c905481,no,2021-06-05T17:29:44.585Z,60a82947e0c532842cea5322,2021-06-05T17:29:44.585Z
0,60bbb4ab572cbf001c905482,3 small chocolates,2021-06-05T17:30:19.880Z,60667d1480a467001c362a95,2021-06-05T17:30:19.880Z
0,60bbb4b1572cbf001c905483,2,2021-06-05T17:30:25.056Z,6071e7c5c3a95a5a31824d03,2021-06-05T17:30:25.056Z
0,60bbb4bc572cbf001c905484,no,2021-06-05T17:30:36.637Z,609e895c75438ad385d62320,2021-06-05T17:30:36.637Z
0,60bc1124572cbf001c905485,4 pieces of pizza,2021-06-06T00:04:52.151Z,60667c9580a467001c362a8c,2021-06-06T00:04:52.151Z
0,60bc112a572cbf001c905486,1 lemonade with whiskey,2021-06-06T00:04:58.697Z,60667c9f80a467001c362a8d,2021-06-06T00:04:58.697Z
0,60bc112f572cbf001c905487,all the time,2021-06-06T00:05:03.771Z,60667cb180a467001c362a8e,2021-06-06T00:05:03.771Z
0,60bc1136572cbf001c905488,1 Chocolate Ferrero Rocher,2021-06-06T00:05:10.303Z,60667cc380a467001c362a8f,2021-06-06T00:05:10.303Z
0,60bc113c572cbf001c905489,Level 1 reflux,2021-06-06T00:05:16.406Z,6072e6e601b4f7d6745a16cc,2021-06-06T00:05:16.406Z
0,60bc1143572cbf001c90548a,Sã.,2021-06-06T00:05:23.522Z,60a82a5ce0c532842cea5323,2021-06-06T00:05:23.522Z
0,60bc114a572cbf001c90548b,no,2021-06-06T00:05:30.185Z,60a82c60e0c532842cea5325,2021-06-06T00:05:30.185Z
0,60bcf72c572cbf001c90548c,skin,2021-06-06T16:26:20.681Z,60667c4c80a467001c362a86,2021-06-06T16:26:20.681Z
0,60bcf731572cbf001c90548d,hello,2021-06-06T16:26:25.053Z,60667c5980a467001c362a87,2021-06-06T16:26:25.053Z
0,60bcf734572cbf001c90548e,0,2021-06-06T16:26:28.297Z,60667c6380a467001c362a88,2021-06-06T16:26:28.297Z
0,60bcf73c572cbf001c90548f,5 ChÃ © See 3 Tequilas 1 Hamburger and Average,2021-06-06T16:26:36.872Z,606759aed9c559001ce9b6cf,2021-06-06T16:26:36.872Z
0,60bcf742572cbf001c905490,Well level 1,2021-06-06T16:26:42.237Z,6072e52201b4f7d6745a16ca,2021-06-06T16:26:42.237Z
0,60bcf74d572cbf001c905491,no,2021-06-06T16:26:53.778Z,609e9b3275438ad385d62321,2021-06-06T16:26:53.778Z
0,60bcf754572cbf001c905492,it is understood,2021-06-06T16:27:00.585Z,60a8282fe0c532842cea5320,2021-06-06T16:27:00.585Z
0,60bcf777572cbf001c905493,4 Steak Tacos,2021-06-06T16:27:35.488Z,60667c7380a467001c362a89,2021-06-06T16:27:35.488Z
0,60bcf77c572cbf001c905494,1 Coca Cola.,2021-06-06T16:27:40.266Z,60667c7c80a467001c362a8a,2021-06-06T16:27:40.266Z
0,60bcf77f572cbf001c905495,already,2021-06-06T16:27:43.758Z,60667c8780a467001c362a8b,2021-06-06T16:27:43.758Z
0,60bcf787572cbf001c905496,12,2021-06-06T16:27:51.876Z,60a828dbe0c532842cea5321,2021-06-06T16:27:51.876Z
0,60bcf78c572cbf001c905497,already,2021-06-06T16:27:56.573Z,60a82947e0c532842cea5322,2021-06-06T16:27:56.573Z
0,60bd2f8253f351001cf06470,half a glass of Paula,2021-06-06T20:26:42.396Z,60667d1480a467001c362a95,2021-06-06T20:26:42.396Z
0,60bd2f8b53f351001cf06471,4,2021-06-06T20:26:51.013Z,6071e7c5c3a95a5a31824d03,2021-06-06T20:26:51.013Z
0,60bd2f9553f351001cf06472,Sã.,2021-06-06T20:27:01.730Z,609e895c75438ad385d62320,2021-06-06T20:27:01.730Z
0,60bd690f53f351001cf06473,2 pieces of pizza,2021-06-07T00:32:15.025Z,60667c9580a467001c362a8c,2021-06-07T00:32:15.025Z
0,60bd691353f351001cf06474,no,2021-06-07T00:32:19.451Z,60667c9f80a467001c362a8d,2021-06-07T00:32:19.451Z
0,60bd691753f351001cf06475,all the time,2021-06-07T00:32:23.634Z,60667cb180a467001c362a8e,2021-06-07T00:32:23.634Z
0,60bd691c53f351001cf06476,no,2021-06-07T00:32:28.782Z,60667cc380a467001c362a8f,2021-06-07T00:32:28.782Z
0,60bd692453f351001cf06477,3,2021-06-07T00:32:36.388Z,6072e6e601b4f7d6745a16cc,2021-06-07T00:32:36.388Z
0,60bd692b53f351001cf06478,Sã.,2021-06-07T00:32:43.143Z,60a82a5ce0c532842cea5323,2021-06-07T00:32:43.143Z
0,60bd693153f351001cf06479,no,2021-06-07T00:32:49.277Z,60a82c60e0c532842cea5325,2021-06-07T00:32:49.277Z
0,60bd693c53f351001cf0647a,no,2021-06-07T00:33:00.769Z,60bd2de094eead18cc08cfbb,2021-06-07T00:33:00.769Z
0,60bd842253f351001cf0647b,any,2021-06-07T02:27:46.023Z,60667cd680a467001c362a90,2021-06-07T02:27:46.023Z
0,60bd842653f351001cf0647c,no,2021-06-07T02:27:50.455Z,60667ce880a467001c362a91,2021-06-07T02:27:50.455Z
0,60bd842a53f351001cf0647d,any,2021-06-07T02:27:54.816Z,60667cf380a467001c362a92,2021-06-07T02:27:54.816Z
0,60bd842f53f351001cf0647e,0,2021-06-07T02:27:59.331Z,60667cfc80a467001c362a93,2021-06-07T02:27:59.331Z
0,60bd843553f351001cf0647f,I feel tired jazz piano,2021-06-07T02:28:05.780Z,60667d0480a467001c362a94,2021-06-07T02:28:05.780Z
0,60bd843d53f351001cf06480,4,2021-06-07T02:28:13.019Z,6072e8ac5aec10e86d7600ac,2021-06-07T02:28:13.019Z
0,60bd844353f351001cf06481,Sã.,2021-06-07T02:28:19.351Z,60a82bd4e0c532842cea5324,2021-06-07T02:28:19.351Z
0,60bd844953f351001cf06482,no,2021-06-07T02:28:25.373Z,60a82c8ee0c532842cea5326,2021-06-07T02:28:25.373Z
0,60bd845353f351001cf06483,no,2021-06-07T02:28:35.407Z,60bd2f1c94eead18cc08cfbc,2021-06-07T02:28:35.407Z
0,60bdfe9d53f351001cf06484,well,2021-06-07T11:10:21.167Z,60667c4c80a467001c362a86,2021-06-07T11:10:21.167Z
0,60bdfea253f351001cf06485,2,2021-06-07T11:10:26.482Z,60667c5980a467001c362a87,2021-06-07T11:10:26.482Z
0,60bdfea753f351001cf06486,92.5.,2021-06-07T11:10:31.045Z,60667c6380a467001c362a88,2021-06-07T11:10:31.045Z
0,60bdfeab53f351001cf06487,no,2021-06-07T11:10:35.848Z,606759aed9c559001ce9b6cf,2021-06-07T11:10:35.848Z
0,60bdfeb453f351001cf06488,nerd,2021-06-07T11:10:44.648Z,6072e52201b4f7d6745a16ca,2021-06-07T11:10:44.648Z
0,60bdfec053f351001cf06489,no,2021-06-07T11:10:56.719Z,609e9b3275438ad385d62321,2021-06-07T11:10:56.719Z
0,60bdfec753f351001cf0648a,sound,2021-06-07T11:11:03.891Z,60a8282fe0c532842cea5320,2021-06-07T11:11:03.891Z
0,60be1f6e53f351001cf0648b,Liquefied yogurt with strawberries apple and almond milk,2021-06-07T13:30:22.238Z,60667c7380a467001c362a89,2021-06-07T13:30:22.238Z
0,60be1f7253f351001cf0648c,Put the cup of café,2021-06-07T13:30:26.891Z,60667c7c80a467001c362a8a,2021-06-07T13:30:26.891Z
0,60be1f7653f351001cf0648d,already,2021-06-07T13:30:30.473Z,60667c8780a467001c362a8b,2021-06-07T13:30:30.473Z
0,60be1f7f53f351001cf0648e,3,2021-06-07T13:30:39.213Z,60a828dbe0c532842cea5321,2021-06-07T13:30:39.213Z
0,60be1f8453f351001cf0648f,no,2021-06-07T13:30:44.217Z,60a82947e0c532842cea5322,2021-06-07T13:30:44.217Z
0,60be1f8f53f351001cf06490,café.,2021-06-07T13:30:55.368Z,60bd2b4794eead18cc08cfba,2021-06-07T13:30:55.368Z
0,60be47d153f351001cf06491,2 cooked eggs and 2 rice pancakes,2021-06-07T16:22:41.571Z,60667d1480a467001c362a95,2021-06-07T16:22:41.571Z
0,60be47e453f351001cf06492,2,2021-06-07T16:23:00.777Z,6071e7c5c3a95a5a31824d03,2021-06-07T16:23:00.777Z
0,60be47ef53f351001cf06493,no,2021-06-07T16:23:11.897Z,609e895c75438ad385d62320,2021-06-07T16:23:11.897Z
0,60beacef922f60001c8d3bb9,2 toast with avocado and all,2021-06-07T23:34:07.845Z,60667c9580a467001c362a8c,2021-06-07T23:34:07.845Z
0,60beacf6922f60001c8d3bba,I do not just do natural color,2021-06-07T23:34:14.500Z,60667c9f80a467001c362a8d,2021-06-07T23:34:14.500Z
0,60beacfb922f60001c8d3bbb,Half of the time,2021-06-07T23:34:19.799Z,60667cb180a467001c362a8e,2021-06-07T23:34:19.799Z
0,60bead05922f60001c8d3bbc,1 Bread with strawberry cream,2021-06-07T23:34:29.150Z,60667cc380a467001c362a8f,2021-06-07T23:34:29.150Z
0,60bead0c922f60001c8d3bbd,1,2021-06-07T23:34:36.735Z,6072e6e601b4f7d6745a16cc,2021-06-07T23:34:36.735Z
0,60bead14922f60001c8d3bbe,Sã.,2021-06-07T23:34:44.168Z,60a82a5ce0c532842cea5323,2021-06-07T23:34:44.168Z
0,60bead1a922f60001c8d3bbf,Sã.,2021-06-07T23:34:50.862Z,60a82c60e0c532842cea5325,2021-06-07T23:34:50.862Z
0,60bead25922f60001c8d3bc0,no,2021-06-07T23:35:01.232Z,60bd2de094eead18cc08cfbb,2021-06-07T23:35:01.232Z
0,60bead5e922f60001c8d3bc1,1 piece of pizza,2021-06-07T23:35:58.652Z,60667d1480a467001c362a95,2021-06-07T23:35:58.652Z
0,60bead66922f60001c8d3bc2,2,2021-06-07T23:36:06.161Z,6071e7c5c3a95a5a31824d03,2021-06-07T23:36:06.161Z
0,60bead70922f60001c8d3bc3,no,2021-06-07T23:36:16.485Z,609e895c75438ad385d62320,2021-06-07T23:36:16.485Z
0,60bee8c7922f60001c8d3bc4,any,2021-06-08T03:49:27.221Z,60667cd680a467001c362a90,2021-06-08T03:49:27.221Z
0,60bee8cb922f60001c8d3bc5,Water,2021-06-08T03:49:31.676Z,60667ce880a467001c362a91,2021-06-08T03:49:31.676Z
0,60bee8d0922f60001c8d3bc6,1 hour,2021-06-08T03:49:36.032Z,60667cf380a467001c362a92,2021-06-08T03:49:36.032Z
0,60bee8d4922f60001c8d3bc7,500,2021-06-08T03:49:40.418Z,60667cfc80a467001c362a93,2021-06-08T03:49:40.418Z
0,60bee8db922f60001c8d3bc8,well although I was 1 little anxious in the day,2021-06-08T03:49:47.249Z,60667d0480a467001c362a94,2021-06-08T03:49:47.249Z
0,60bee8e3922f60001c8d3bc9,1,2021-06-08T03:49:55.172Z,6072e8ac5aec10e86d7600ac,2021-06-08T03:49:55.172Z
0,60bee8e9922f60001c8d3bca,no,2021-06-08T03:50:01.529Z,60a82bd4e0c532842cea5324,2021-06-08T03:50:01.529Z
0,60bee8f0922f60001c8d3bcb,Sã.,2021-06-08T03:50:08.269Z,60a82c8ee0c532842cea5326,2021-06-08T03:50:08.269Z
0,60bee8fa922f60001c8d3bcc,no,2021-06-08T03:50:18.714Z,60bd2f1c94eead18cc08cfbc,2021-06-08T03:50:18.714Z
0,60bf5465922f60001c8d3bcd,1 little inflamed,2021-06-08T11:28:37.730Z,60667c4c80a467001c362a86,2021-06-08T11:28:37.730Z
0,60bf546a922f60001c8d3bce,1,2021-06-08T11:28:42.373Z,60667c5980a467001c362a87,2021-06-08T11:28:42.373Z
0,60bf546e922f60001c8d3bcf,91.8.,2021-06-08T11:28:46.524Z,60667c6380a467001c362a88,2021-06-08T11:28:46.524Z
0,60bf5473922f60001c8d3bd0,2 cups of grapes,2021-06-08T11:28:51.952Z,606759aed9c559001ce9b6cf,2021-06-08T11:28:51.952Z
0,60bf547b922f60001c8d3bd1,0,2021-06-08T11:28:59.515Z,6072e52201b4f7d6745a16ca,2021-06-08T11:28:59.515Z
0,60bf5486922f60001c8d3bd2,no,2021-06-08T11:29:10.398Z,609e9b3275438ad385d62321,2021-06-08T11:29:10.398Z
0,60bf5499922f60001c8d3bd3,it is understood,2021-06-08T11:29:29.325Z,60a8282fe0c532842cea5320,2021-06-08T11:29:29.325Z
0,60bfaf4c8f8c31001c0c951f,Eggs with ham and 2 flour tortillas,2021-06-08T17:56:28.211Z,60667c7380a467001c362a89,2021-06-08T17:56:28.211Z
0,60bfaf508f8c31001c0c9520,1 cup of café,2021-06-08T17:56:32.808Z,60667c7c80a467001c362a8a,2021-06-08T17:56:32.808Z
0,60bfaf548f8c31001c0c9521,already,2021-06-08T17:56:36.353Z,60667c8780a467001c362a8b,2021-06-08T17:56:36.353Z
0,60bfaf5b8f8c31001c0c9522,1,2021-06-08T17:56:43.734Z,60a828dbe0c532842cea5321,2021-06-08T17:56:43.734Z
0,60bfaf5f8f8c31001c0c9523,no,2021-06-08T17:56:47.825Z,60a82947e0c532842cea5322,2021-06-08T17:56:47.825Z
0,60bfaf698f8c31001c0c9524,no,2021-06-08T17:56:57.904Z,60bd2b4794eead18cc08cfba,2021-06-08T17:56:57.904Z
0,60bfaf8b8f8c31001c0c9525,1 cup of grapes and 1 wafer,2021-06-08T17:57:31.226Z,60667d1480a467001c362a95,2021-06-08T17:57:31.226Z
0,60bfaf928f8c31001c0c9526,2,2021-06-08T17:57:38.887Z,6071e7c5c3a95a5a31824d03,2021-06-08T17:57:38.887Z
0,60bfaf9c8f8c31001c0c9527,no,2021-06-08T17:57:48.692Z,609e895c75438ad385d62320,2021-06-08T17:57:48.692Z
0,60bfc6368f8c31001c0c9528,2 avocado toasted with salmon and cucumber,2021-06-08T19:34:14.792Z,60667c9580a467001c362a8c,2021-06-08T19:34:14.792Z
0,60bfc63c8f8c31001c0c9529,natural grapefruit water,2021-06-08T19:34:20.633Z,60667c9f80a467001c362a8d,2021-06-08T19:34:20.633Z
0,60bfc6428f8c31001c0c952a,rabbit,2021-06-08T19:34:26.402Z,60667cb180a467001c362a8e,2021-06-08T19:34:26.402Z
0,60bfc64a8f8c31001c0c952b,1 Men's cream bread with jam,2021-06-08T19:34:34.877Z,60667cc380a467001c362a8f,2021-06-08T19:34:34.877Z
